organization_id,sector,services,specific_services,lga_name,wards,days_and_hours_of_operation,target_group,service_fees,referrals_receive,referrals_make,additional_information
4,Protection,Protection,psychosocial support services,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,psychosocial support services,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,psychosocial support services,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Madagali Town,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Madagali Town,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Madagali Town,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Duhu,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Duhu,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Duhu,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,case management,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Madagali Town,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Madagali Town,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Madagali Town,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Duhu,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Duhu,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Duhu,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,awareness raising and sensitization.,Madagali,Kirchinga,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,Case identification and referrals,Michika,Michika 2 (Hausari),Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
4,Protection,Protection,Case identification and referrals,Michika,Michika 2 (Hausari),Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,email,Services are not fully elaborated where specified
4,Protection,Protection,Case identification and referrals,Michika,Michika 2 (Hausari),Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,and in person (referral form),Services are not fully elaborated where specified
4,Protection,Protection,Case identification and referrals,Michika,Bazza,Monday - Friday (8:30am - 5pm),All groups,Free,Internal and external referral forms at protection safe spaces and protection mobile desks,Phone call,Services are not fully elaborated where specified
